week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2026-01-05,BEV-013,STR-018,190,25,78,137,False
2026-01-05,BEV-013,STR-019,138,29,31,136,False
2026-01-05,BEV-013,STR-020,153,74,43,184,False
2026-01-05,BEV-013,STR-021,170,73,74,169,False
2026-01-05,BEV-013,STR-022,131,22,99,54,False
2026-01-05,BEV-013,STR-023,101,99,36,164,False
2026-01-05,BEV-013,STR-024,168,66,55,179,False
2026-01-05,BEV-013,STR-025,188,33,58,163,False
2026-01-05,BEV-013,STR-026,155,71,75,151,False
2026-01-05,BEV-013,STR-027,130,59,34,155,False
2026-01-05,BEV-013,STR-028,108,62,56,114,False
2026-01-05,BEV-013,STR-029,89,85,110,64,False
2026-01-05,BEV-013,STR-030,147,85,95,137,False
2026-01-05,BEV-013,STR-031,179,64,42,201,False
2026-01-05,BEV-013,STR-032,184,38,49,173,False
2026-01-05,BEV-013,STR-033,98,52,62,88,False
2026-01-05,BEV-013,STR-034,157,39,70,126,False
2026-01-05,BEV-013,STR-035,163,29,62,130,False
2026-01-05,BEV-013,STR-036,178,100,57,221,False
2026-01-05,BEV-013,STR-037,176,92,70,198,False
2026-01-05,BEV-013,STR-038,137,92,126,103,False
2026-01-05,BEV-013,STR-039,159,61,52,168,False
2026-01-05,BEV-013,STR-040,160,60,65,155,False
2026-01-05,BEV-014,STR-001,88,80,48,120,False
2026-01-05,BEV-014,STR-002,118,55,85,88,False
2026-01-05,BEV-014,STR-003,125,84,33,176,False
2026-01-05,BEV-014,STR-004,139,77,55,161,False
2026-01-05,BEV-014,STR-005,127,56,57,126,False
2026-01-05,BEV-014,STR-006,190,31,61,160,False
2026-01-05,BEV-014,STR-007,144,69,35,178,False
2026-01-05,BEV-014,STR-008,150,25,50,125,False
2026-01-05,BEV-014,STR-009,183,93,67,209,False
2026-01-05,BEV-014,STR-010,121,97,94,124,False
2026-01-05,BEV-014,STR-011,99,27,46,80,False
2026-01-05,BEV-014,STR-012,183,63,33,213,False
2026-01-05,BEV-014,STR-013,90,84,80,94,False
2026-01-05,BEV-014,STR-014,85,51,91,45,False
2026-01-05,BEV-014,STR-015,136,87,45,178,False
2026-01-05,BEV-014,STR-016,100,66,50,116,False
2026-01-05,BEV-014,STR-017,116,69,56,129,False
2026-01-05,BEV-014,STR-018,123,96,76,143,False
2026-01-05,BEV-014,STR-019,160,62,50,172,False
2026-01-05,BEV-014,STR-020,92,91,44,139,False
2026-01-05,BEV-014,STR-021,116,52,92,76,False
2026-01-05,BEV-014,STR-022,164,97,92,169,False
2026-01-05,BEV-014,STR-023,122,30,51,101,False
2026-01-05,BEV-014,STR-024,98,64,64,98,False
2026-01-05,BEV-014,STR-025,163,70,40,193,False
2026-01-05,BEV-014,STR-026,170,30,72,128,False
2026-01-05,BEV-014,STR-027,128,62,45,145,False
2026-01-05,BEV-014,STR-028,165,87,82,170,False
2026-01-05,BEV-014,STR-029,165,74,68,171,False
2026-01-05,BEV-014,STR-030,82,66,73,75,False
2026-01-05,BEV-014,STR-031,107,63,40,130,False
2026-01-05,BEV-014,STR-032,142,44,55,131,False
2026-01-05,BEV-014,STR-033,97,39,76,60,False
2026-01-05,BEV-014,STR-034,188,32,82,138,False
2026-01-05,BEV-014,STR-035,149,87,43,193,False
2026-01-05,BEV-014,STR-036,123,99,45,177,False
2026-01-05,BEV-014,STR-037,128,39,60,107,False
2026-01-05,BEV-014,STR-038,186,99,75,210,False
2026-01-05,BEV-014,STR-039,101,76,71,106,False
2026-01-05,BEV-014,STR-040,126,50,45,131,False
2026-01-05,BEV-015,STR-001,158,56,84,130,False
2026-01-05,BEV-015,STR-002,180,77,156,101,False
2026-01-05,BEV-015,STR-003,110,59,48,121,False
2026-01-05,BEV-015,STR-004,180,80,59,201,False
2026-01-05,BEV-015,STR-005,104,67,86,85,False
2026-01-05,BEV-015,STR-006,153,76,99,130,False
2026-01-05,BEV-015,STR-007,116,68,19,165,False
2026-01-05,BEV-015,STR-008,133,40,39,134,False
2026-01-05,BEV-015,STR-009,182,97,91,188,False
2026-01-05,BEV-015,STR-010,112,26,76,62,False
2026-01-05,BEV-015,STR-011,191,67,52,206,False
2026-01-05,BEV-015,STR-012,93,86,66,113,False
2026-01-05,BEV-015,STR-013,116,30,78,68,False
2026-01-05,BEV-015,STR-014,114,77,133,58,False
2026-01-05,BEV-015,STR-015,98,75,54,119,False
2026-01-05,BEV-015,STR-016,196,48,27,217,False
2026-01-05,BEV-015,STR-017,193,64,112,145,False
2026-01-05,BEV-015,STR-018,133,26,99,60,False
2026-01-05,BEV-015,STR-019,127,50,25,152,False
2026-01-05,BEV-015,STR-020,90,67,61,96,False
2026-01-05,BEV-015,STR-021,120,32,68,84,False
2026-01-05,BEV-015,STR-022,163,62,131,94,False
2026-01-05,BEV-015,STR-023,97,24,74,47,False
2026-01-05,BEV-015,STR-024,186,80,72,194,False
2026-01-05,BEV-015,STR-025,97,80,86,91,False
2026-01-05,BEV-015,STR-026,80,30,82,28,False
2026-01-05,BEV-015,STR-027,107,39,35,111,False
2026-01-05,BEV-015,STR-028,173,97,41,229,False
2026-01-05,BEV-015,STR-029,94,56,73,77,False
2026-01-05,BEV-015,STR-030,95,26,71,50,False
2026-01-05,BEV-015,STR-031,161,99,40,220,False
2026-01-05,BEV-015,STR-032,94,83,45,132,False
2026-01-05,BEV-015,STR-033,82,100,69,113,False
2026-01-05,BEV-015,STR-034,110,38,83,65,False
2026-01-05,BEV-015,STR-035,80,98,50,128,False
2026-01-05,BEV-015,STR-036,153,73,44,182,False
2026-01-05,BEV-015,STR-037,165,30,62,133,False
2026-01-05,BEV-015,STR-038,126,28,70,84,False
2026-01-05,BEV-015,STR-039,149,84,45,188,False
2026-01-05,BEV-015,STR-040,144,90,88,146,False
2026-01-05,BEV-016,STR-001,191,80,72,199,False
2026-01-05,BEV-016,STR-002,129,67,70,126,False
2026-01-05,BEV-016,STR-003,82,65,48,99,False
2026-01-05,BEV-016,STR-004,124,50,98,76,False
2026-01-05,BEV-016,STR-005,160,33,88,105,False
2026-01-05,BEV-016,STR-006,174,62,154,82,False
2026-01-05,BEV-016,STR-007,125,89,32,182,False
2026-01-05,BEV-016,STR-008,162,42,37,167,False
2026-01-05,BEV-016,STR-009,167,79,92,154,False
2026-01-05,BEV-016,STR-010,141,100,114,127,False
2026-01-05,BEV-016,STR-011,97,28,46,79,False
2026-01-05,BEV-016,STR-012,200,78,64,214,False
2026-01-05,BEV-016,STR-013,105,25,67,63,False
2026-01-05,BEV-016,STR-014,193,25,124,94,False
2026-01-05,BEV-016,STR-015,119,85,64,140,False
2026-01-05,BEV-016,STR-016,184,89,51,222,False
2026-01-05,BEV-016,STR-017,84,44,66,62,False
2026-01-05,BEV-016,STR-018,190,26,87,129,False
2026-01-05,BEV-016,STR-019,122,54,50,126,False
2026-01-05,BEV-016,STR-020,127,75,52,150,False
2026-01-05,BEV-016,STR-021,175,76,66,185,False
2026-01-05,BEV-016,STR-022,129,63,96,96,False
2026-01-05,BEV-016,STR-023,143,83,68,158,False
2026-01-05,BEV-016,STR-024,182,86,63,205,False
2026-01-05,BEV-016,STR-025,90,74,80,84,False
2026-01-05,BEV-016,STR-026,157,43,74,126,False
2026-01-05,BEV-016,STR-027,121,33,30,124,False
2026-01-05,BEV-016,STR-028,164,57,48,173,False
2026-01-05,BEV-016,STR-029,157,74,65,166,False
2026-01-05,BEV-016,STR-030,136,64,90,110,False
2026-01-05,BEV-016,STR-031,173,65,23,215,False
2026-01-05,BEV-016,STR-032,135,55,80,110,False
2026-01-05,BEV-016,STR-033,181,27,82,126,False
2026-01-05,BEV-016,STR-034,161,71,75,157,False
2026-01-05,BEV-016,STR-035,182,40,29,193,False
2026-01-05,BEV-016,STR-036,98,97,45,150,False
2026-01-05,BEV-016,STR-037,136,24,92,68,False
2026-01-05,BEV-016,STR-038,110,66,80,96,False
2026-01-05,BEV-016,STR-039,152,24,27,149,False
2026-01-05,BEV-016,STR-040,166,77,52,191,False
2026-01-05,BEV-017,STR-001,127,76,54,149,False
2026-01-05,BEV-017,STR-002,153,37,152,38,False
2026-01-05,BEV-017,STR-003,130,60,37,153,False
2026-01-05,BEV-017,STR-004,111,34,49,96,False
2026-01-05,BEV-017,STR-005,103,83,47,139,False
2026-01-05,BEV-017,STR-006,196,91,77,210,False
2026-01-05,BEV-017,STR-007,179,53,13,219,False
2026-01-05,BEV-017,STR-008,107,98,64,141,False
2026-01-05,BEV-017,STR-009,197,82,47,232,False
2026-01-05,BEV-017,STR-010,97,29,86,40,False
2026-01-05,BEV-017,STR-011,195,76,58,213,False
2026-01-05,BEV-017,STR-012,183,60,73,170,False
2026-01-05,BEV-017,STR-013,170,28,62,136,False
2026-01-05,BEV-017,STR-014,117,58,68,107,False
2026-01-05,BEV-017,STR-015,171,42,71,142,False
2026-01-05,BEV-017,STR-016,145,48,85,108,False
2026-01-05,BEV-017,STR-017,105,37,50,92,False
2026-01-05,BEV-017,STR-018,143,23,79,87,False
2026-01-05,BEV-017,STR-019,153,67,41,179,False
2026-01-05,BEV-017,STR-020,150,36,48,138,False
2026-01-05,BEV-017,STR-021,91,28,59,60,False
2026-01-05,BEV-017,STR-022,171,81,74,178,False
2026-01-05,BEV-017,STR-023,178,72,39,211,False
2026-01-05,BEV-017,STR-024,89,36,79,46,False
2026-01-05,BEV-017,STR-025,162,29,55,136,False
2026-01-05,BEV-017,STR-026,167,86,81,172,False
2026-01-05,BEV-017,STR-027,192,90,37,245,False
2026-01-05,BEV-017,STR-028,103,36,80,59,False
2026-01-05,BEV-017,STR-029,196,27,23,200,False
2026-01-05,BEV-017,STR-030,146,39,146,39,False
2026-01-05,BEV-017,STR-031,100,61,52,109,False
2026-01-05,BEV-017,STR-032,108,64,36,136,False
2026-01-05,BEV-017,STR-033,146,56,54,148,False
2026-01-05,BEV-017,STR-034,112,45,132,25,False
2026-01-05,BEV-017,STR-035,150,55,37,168,False
2026-01-05,BEV-017,STR-036,118,98,42,174,False
2026-01-05,BEV-017,STR-037,144,41,38,147,False
2026-01-05,BEV-017,STR-038,154,39,97,96,False
2026-01-05,BEV-017,STR-039,159,97,49,207,False
2026-01-05,BEV-017,STR-040,198,92,62,228,False
2026-01-05,BEV-018,STR-001,190,23,57,156,False
2026-01-05,BEV-018,STR-002,162,93,68,187,False
2026-01-05,BEV-018,STR-003,106,93,34,165,False
2026-01-05,BEV-018,STR-004,161,23,54,130,False
2026-01-05,BEV-018,STR-005,160,89,37,212,False
2026-01-05,BEV-018,STR-006,118,81,87,112,False
2026-01-05,BEV-018,STR-007,183,71,37,217,False
2026-01-05,BEV-018,STR-008,89,27,46,70,False
2026-01-05,BEV-018,STR-009,133,81,57,157,False
2026-01-05,BEV-018,STR-010,123,97,84,136,False
2026-01-05,BEV-018,STR-011,190,60,36,214,False
2026-01-05,BEV-018,STR-012,190,64,76,178,False
2026-01-05,BEV-018,STR-013,96,67,51,112,False
2026-01-05,BEV-018,STR-014,93,60,86,67,False
2026-01-05,BEV-018,STR-015,95,54,45,104,False
2026-01-05,BEV-018,STR-016,98,32,46,84,False
2026-01-05,BEV-018,STR-017,129,98,53,174,False
2026-01-05,BEV-018,STR-018,190,40,67,163,False
2026-01-05,BEV-018,STR-019,199,93,77,215,False
2026-01-05,BEV-018,STR-020,104,40,63,81,False
2026-01-05,BEV-018,STR-021,145,79,44,180,False
2026-01-05,BEV-018,STR-022,119,83,90,112,False
2026-01-05,BEV-018,STR-023,200,70,32,238,False
2026-01-05,BEV-018,STR-024,110,47,35,122,False
2026-01-05,BEV-018,STR-025,86,26,34,78,False
2026-01-05,BEV-018,STR-026,156,80,86,150,False
2026-01-05,BEV-018,STR-027,81,33,27,87,False
2026-01-05,BEV-018,STR-028,192,53,67,178,False
2026-01-05,BEV-018,STR-029,177,71,44,204,False
2026-01-05,BEV-018,STR-030,131,26,96,61,False
2026-01-05,BEV-018,STR-031,104,66,42,128,False
2026-01-05,BEV-018,STR-032,89,69,49,109,False
2026-01-05,BEV-018,STR-033,177,90,44,223,False
2026-01-05,BEV-018,STR-034,159,98,83,174,False
2026-01-05,BEV-018,STR-035,92,70,39,123,False
2026-01-05,BEV-018,STR-036,123,91,61,153,False
2026-01-05,BEV-018,STR-037,176,38,58,156,False
2026-01-05,BEV-018,STR-038,145,71,81,135,False
2026-01-05,BEV-018,STR-039,85,24,36,73,False
2026-01-05,BEV-018,STR-040,122,80,49,153,False
2026-01-05,BEV-019,STR-001,99,97,53,143,False
2026-01-05,BEV-019,STR-002,97,61,74,84,False
2026-01-05,BEV-019,STR-003,120,40,32,128,False
2026-01-05,BEV-019,STR-004,158,58,57,159,False
2026-01-05,BEV-019,STR-005,144,85,51,178,False
2026-01-05,BEV-019,STR-006,170,92,78,184,False
2026-01-05,BEV-019,STR-007,184,22,40,166,False
2026-01-05,BEV-019,STR-008,166,34,53,147,False
2026-01-05,BEV-019,STR-009,154,59,57,156,False
2026-01-05,BEV-019,STR-010,172,100,128,144,False
2026-01-05,BEV-019,STR-011,140,53,41,152,False
2026-01-05,BEV-019,STR-012,180,94,52,222,False
2026-01-05,BEV-019,STR-013,172,26,54,144,False
2026-01-05,BEV-019,STR-014,101,87,62,126,False
2026-01-05,BEV-019,STR-015,159,68,62,165,False
2026-01-05,BEV-019,STR-016,167,51,54,164,False
2026-01-05,BEV-019,STR-017,169,34,52,151,False
2026-01-05,BEV-019,STR-018,136,60,89,107,False
2026-01-05,BEV-019,STR-019,132,46,56,122,False
2026-01-05,BEV-019,STR-020,179,98,60,217,False
2026-01-05,BEV-019,STR-021,191,27,39,179,False
2026-01-05,BEV-019,STR-022,146,46,91,101,False
2026-01-05,BEV-019,STR-023,164,81,33,212,False
2026-01-05,BEV-019,STR-024,120,42,50,112,False
2026-01-05,BEV-019,STR-025,148,63,55,156,False
2026-01-05,BEV-019,STR-026,166,53,72,147,False
2026-01-05,BEV-019,STR-027,104,51,53,102,False
2026-01-05,BEV-019,STR-028,118,48,42,124,False
2026-01-05,BEV-019,STR-029,118,56,51,123,False
2026-01-05,BEV-019,STR-030,168,82,89,161,False
2026-01-05,BEV-019,STR-031,124,91,30,185,False
2026-01-05,BEV-019,STR-032,181,55,43,193,False
2026-01-05,BEV-019,STR-033,153,89,40,202,False
2026-01-05,BEV-019,STR-034,130,64,90,104,False
2026-01-05,BEV-019,STR-035,182,38,40,180,False
2026-01-05,BEV-019,STR-036,116,30,76,70,False
2026-01-05,BEV-019,STR-037,136,52,54,134,False
2026-01-05,BEV-019,STR-038,107,45,105,47,False
2026-01-05,BEV-019,STR-039,114,91,59,146,False
2026-01-05,BEV-019,STR-040,97,33,72,58,False
2026-01-05,BEV-020,STR-001,155,50,59,146,False
2026-01-05,BEV-020,STR-002,165,87,81,171,False
2026-01-05,BEV-020,STR-003,109,26,65,70,False
2026-01-05,BEV-020,STR-004,122,80,49,153,False
2026-01-05,BEV-020,STR-005,178,37,61,154,False
2026-01-05,BEV-020,STR-006,150,40,72,118,False
2026-01-05,BEV-020,STR-007,199,80,39,240,False
2026-01-05,BEV-020,STR-008,105,56,67,94,False
2026-01-05,BEV-020,STR-009,162,27,43,146,False
2026-01-05,BEV-020,STR-010,91,93,110,74,False
2026-01-05,BEV-020,STR-011,174,24,47,151,False
2026-01-05,BEV-020,STR-012,102,73,51,124,False
2026-01-05,BEV-020,STR-013,102,24,63,63,False
2026-01-05,BEV-020,STR-014,130,83,109,104,False
2026-01-05,BEV-020,STR-015,175,57,46,186,False
2026-01-05,BEV-020,STR-016,81,58,41,98,False
2026-01-05,BEV-020,STR-017,93,62,42,113,False
2026-01-05,BEV-020,STR-018,162,89,77,174,False
2026-01-05,BEV-020,STR-019,193,37,39,191,False
2026-01-05,BEV-020,STR-020,139,54,63,130,False
2026-01-05,BEV-020,STR-021,94,62,51,105,False
2026-01-05,BEV-020,STR-022,138,52,66,124,False
2026-01-05,BEV-020,STR-023,81,63,55,89,False
2026-01-05,BEV-020,STR-024,152,44,91,105,False
2026-01-05,BEV-020,STR-025,189,71,55,205,False
2026-01-05,BEV-020,STR-026,145,61,146,60,False
2026-01-05,BEV-020,STR-027,165,32,48,149,False
2026-01-05,BEV-020,STR-028,97,81,54,124,False
2026-01-05,BEV-020,STR-029,111,20,49,82,False
2026-01-05,BEV-020,STR-030,110,77,63,124,False
2026-01-05,BEV-020,STR-031,122,58,72,108,False
2026-01-05,BEV-020,STR-032,153,21,52,122,False
2026-01-05,BEV-020,STR-033,126,50,52,124,False
2026-01-05,BEV-020,STR-034,95,79,67,107,False
2026-01-05,BEV-020,STR-035,131,84,29,186,False
2026-01-05,BEV-020,STR-036,193,59,68,184,False
2026-01-05,BEV-020,STR-037,161,57,64,154,False
2026-01-05,BEV-020,STR-038,108,48,86,70,False
2026-01-05,BEV-020,STR-039,141,39,50,130,False
2026-01-05,BEV-020,STR-040,157,67,50,174,False
2026-01-12,BEV-001,STR-001,150,80,59,171,False
2026-01-12,BEV-001,STR-002,182,47,130,99,False
2026-01-12,BEV-001,STR-003,167,96,68,195,False
2026-01-12,BEV-001,STR-004,90,87,52,125,False
2026-01-12,BEV-001,STR-005,170,66,45,191,False
2026-01-12,BEV-001,STR-006,152,34,76,110,False
2026-01-12,BEV-001,STR-007,150,84,42,192,False
2026-01-12,BEV-001,STR-008,148,39,45,142,False
2026-01-12,BEV-001,STR-009,189,86,62,213,False
2026-01-12,BEV-001,STR-010,167,46,71,142,False
2026-01-12,BEV-001,STR-011,142,31,50,123,False
2026-01-12,BEV-001,STR-012,137,27,53,111,False
2026-01-12,BEV-001,STR-013,145,73,64,154,False
2026-01-12,BEV-001,STR-014,87,91,81,97,False
2026-01-12,BEV-001,STR-015,183,59,50,192,False
2026-01-12,BEV-001,STR-016,130,52,50,132,False
2026-01-12,BEV-001,STR-017,175,47,87,135,False
2026-01-12,BEV-001,STR-018,85,74,88,71,False
2026-01-12,BEV-001,STR-019,88,89,40,137,False
2026-01-12,BEV-001,STR-020,199,28,73,154,False
2026-01-12,BEV-001,STR-021,140,24,57,107,False
2026-01-12,BEV-001,STR-022,103,37,94,46,False
2026-01-12,BEV-001,STR-023,173,73,90,156,False
2026-01-12,BEV-001,STR-024,194,68,46,216,False
2026-01-12,BEV-001,STR-025,197,68,45,220,False
2026-01-12,BEV-001,STR-026,167,89,94,162,False
2026-01-12,BEV-001,STR-027,190,64,55,199,False
2026-01-12,BEV-001,STR-028,148,70,44,174,False
2026-01-12,BEV-001,STR-029,173,48,45,176,False
2026-01-12,BEV-001,STR-030,176,22,133,65,False
2026-01-12,BEV-001,STR-031,139,89,36,192,False
2026-01-12,BEV-001,STR-032,128,49,40,137,False
2026-01-12,BEV-001,STR-033,124,39,39,124,False
2026-01-12,BEV-001,STR-034,199,34,72,161,False
2026-01-12,BEV-001,STR-035,164,73,39,198,False
2026-01-12,BEV-001,STR-036,199,22,67,154,False
2026-01-12,BEV-001,STR-037,88,32,65,55,False
2026-01-12,BEV-001,STR-038,137,96,70,163,False
2026-01-12,BEV-001,STR-039,191,26,61,156,False
2026-01-12,BEV-001,STR-040,85,71,47,109,False
2026-01-12,BEV-002,STR-001,149,47,49,147,False
2026-01-12,BEV-002,STR-002,179,27,142,64,False
2026-01-12,BEV-002,STR-003,117,49,28,138,False
2026-01-12,BEV-002,STR-004,173,93,88,178,False
2026-01-12,BEV-002,STR-005,156,61,51,166,False
2026-01-12,BEV-002,STR-006,192,38,84,146,False
2026-01-12,BEV-002,STR-007,146,48,52,142,False
2026-01-12,BEV-002,STR-008,115,27,74,68,False
2026-01-12,BEV-002,STR-009,155,42,43,154,False
2026-01-12,BEV-002,STR-010,134,91,98,127,False
2026-01-12,BEV-002,STR-011,124,68,33,159,False
2026-01-12,BEV-002,STR-012,120,73,79,114,False
2026-01-12,BEV-002,STR-013,118,68,43,143,False
2026-01-12,BEV-002,STR-014,148,80,91,137,False
2026-01-12,BEV-002,STR-015,108,58,54,112,False
2026-01-12,BEV-002,STR-016,98,79,51,126,False
2026-01-12,BEV-002,STR-017,151,72,49,174,False
2026-01-12,BEV-002,STR-018,151,87,104,134,False
2026-01-12,BEV-002,STR-019,111,52,34,129,False
2026-01-12,BEV-002,STR-020,162,30,56,136,False
2026-01-12,BEV-002,STR-021,188,67,59,196,False
2026-01-12,BEV-002,STR-022,172,44,64,152,False
2026-01-12,BEV-002,STR-023,128,97,55,170,False
2026-01-12,BEV-002,STR-024,191,29,82,138,False
2026-01-12,BEV-002,STR-025,177,95,43,229,False
2026-01-12,BEV-002,STR-026,151,47,100,98,False
2026-01-12,BEV-002,STR-027,191,62,42,211,False
2026-01-12,BEV-002,STR-028,196,21,53,164,False
2026-01-12,BEV-002,STR-029,104,35,56,83,False
2026-01-12,BEV-002,STR-030,176,81,124,133,False
2026-01-12,BEV-002,STR-031,169,97,44,222,False
2026-01-12,BEV-002,STR-032,130,50,57,123,False
2026-01-12,BEV-002,STR-033,179,56,36,199,False
2026-01-12,BEV-002,STR-034,148,65,72,141,False
2026-01-12,BEV-002,STR-035,126,85,39,172,False
2026-01-12,BEV-002,STR-036,139,32,75,96,False
2026-01-12,BEV-002,STR-037,172,80,79,173,False
2026-01-12,BEV-002,STR-038,120,46,138,28,False
2026-01-12,BEV-002,STR-039,132,25,39,118,False
2026-01-12,BEV-002,STR-040,108,38,61,85,False
2026-01-12,BEV-003,STR-001,150,94,75,169,False
2026-01-12,BEV-003,STR-002,133,57,74,116,False
2026-01-12,BEV-003,STR-003,122,49,35,136,False
2026-01-12,BEV-003,STR-004,186,51,60,177,False
2026-01-12,BEV-003,STR-005,163,63,56,170,False
2026-01-12,BEV-003,STR-006,185,82,98,169,False
2026-01-12,BEV-003,STR-007,162,82,55,189,False
2026-01-12,BEV-003,STR-008,173,65,46,192,False
2026-01-12,BEV-003,STR-009,172,89,55,206,False
2026-01-12,BEV-003,STR-010,197,89,91,195,False
2026-01-12,BEV-003,STR-011,87,87,58,116,False
2026-01-12,BEV-003,STR-012,188,29,55,162,False
2026-01-12,BEV-003,STR-013,165,26,68,123,False
2026-01-12,BEV-003,STR-014,132,37,147,22,False
2026-01-12,BEV-003,STR-015,109,28,81,56,False
2026-01-12,BEV-003,STR-016,81,47,71,57,False
2026-01-12,BEV-003,STR-017,127,27,48,106,False
2026-01-12,BEV-003,STR-018,165,98,105,158,False
2026-01-12,BEV-003,STR-019,164,82,58,188,False
2026-01-12,BEV-003,STR-020,148,90,41,197,False
2026-01-12,BEV-003,STR-021,82,87,53,116,False
2026-01-12,BEV-003,STR-022,148,56,100,104,False
2026-01-12,BEV-003,STR-023,184,75,40,219,False
2026-01-12,BEV-003,STR-024,196,42,97,141,False
2026-01-12,BEV-003,STR-025,92,87,51,128,False
2026-01-12,BEV-003,STR-026,104,99,80,123,False
2026-01-12,BEV-003,STR-027,184,65,26,223,False
2026-01-12,BEV-003,STR-028,130,30,57,103,False
2026-01-12,BEV-003,STR-029,131,78,56,153,False
2026-01-12,BEV-003,STR-030,169,48,101,116,False
2026-01-12,BEV-003,STR-031,185,30,36,179,False
2026-01-12,BEV-003,STR-032,189,24,67,146,False
2026-01-12,BEV-003,STR-033,128,68,52,144,False
2026-01-12,BEV-003,STR-034,87,21,95,13,False
2026-01-12,BEV-003,STR-035,90,83,51,122,False
2026-01-12,BEV-003,STR-036,162,62,87,137,False
2026-01-12,BEV-003,STR-037,189,32,56,165,False
2026-01-12,BEV-003,STR-038,197,25,93,129,False
2026-01-12,BEV-003,STR-039,195,92,35,252,False
2026-01-12,BEV-003,STR-040,85,29,51,63,False
2026-01-12,BEV-004,STR-001,115,89,75,129,False
2026-01-12,BEV-004,STR-002,84,42,69,57,False
2026-01-12,BEV-004,STR-003,120,22,47,95,False
2026-01-12,BEV-004,STR-004,155,38,55,138,False
2026-01-12,BEV-004,STR-005,171,70,96,145,False
2026-01-12,BEV-004,STR-006,118,40,76,82,False
2026-01-12,BEV-004,STR-007,152,69,34,187,False
2026-01-12,BEV-004,STR-008,149,62,68,143,False
2026-01-12,BEV-004,STR-009,174,37,65,146,False
2026-01-12,BEV-004,STR-010,168,30,135,63,False
2026-01-12,BEV-004,STR-011,124,26,34,116,False
2026-01-12,BEV-004,STR-012,109,29,68,70,False
2026-01-12,BEV-004,STR-013,178,98,35,241,False
2026-01-12,BEV-004,STR-014,130,61,78,113,False
2026-01-12,BEV-004,STR-015,114,77,44,147,False
2026-01-12,BEV-004,STR-016,125,90,44,171,False
2026-01-12,BEV-004,STR-017,135,43,47,131,False
2026-01-12,BEV-004,STR-018,164,68,111,121,False
2026-01-12,BEV-004,STR-019,159,57,42,174,False
2026-01-12,BEV-004,STR-020,171,29,79,121,False
2026-01-12,BEV-004,STR-021,99,68,37,130,False
2026-01-12,BEV-004,STR-022,161,39,112,88,False
2026-01-12,BEV-004,STR-023,120,66,58,128,False
2026-01-12,BEV-004,STR-024,80,59,49,90,False
2026-01-12,BEV-004,STR-025,177,54,68,163,False
2026-01-12,BEV-004,STR-026,91,43,69,65,False
2026-01-12,BEV-004,STR-027,151,91,24,218,False
2026-01-12,BEV-004,STR-028,93,23,43,73,False
2026-01-12,BEV-004,STR-029,150,31,49,132,False
2026-01-12,BEV-004,STR-030,180,61,82,159,False
2026-01-12,BEV-004,STR-031,81,57,43,95,False
2026-01-12,BEV-004,STR-032,179,30,53,156,False
2026-01-12,BEV-004,STR-033,151,51,52,150,False
2026-01-12,BEV-004,STR-034,101,68,94,75,False
2026-01-12,BEV-004,STR-035,114,58,39,133,False
2026-01-12,BEV-004,STR-036,98,28,61,65,False
2026-01-12,BEV-004,STR-037,115,73,53,135,False
2026-01-12,BEV-004,STR-038,180,29,84,125,False
2026-01-12,BEV-004,STR-039,200,51,45,206,False
2026-01-12,BEV-004,STR-040,143,96,69,170,False
2026-01-12,BEV-005,STR-001,138,33,71,100,False
2026-01-12,BEV-005,STR-002,80,70,93,57,False
